DATE,BAC_N,BARC_L,BNPP_PA,C_N,CAGR_PA,GS,HSBA_L,JPM_N,MS_N,SAN_MC,SOGN_PA,WFC_N
2017-10-20,27.17,195.7,68.05,73.53,15.16,244.73,748.6,99.51,50.68,5.287609,48.62,54.92
2017-10-23,27.16,195.45,67.9,73.53,15.125,242.13,743.5,99.34,50.61,5.230956,48.255,54.91
2017-10-24,27.68,198,68.08,74.24,15.35,244.84,746.8,100.92,51.07,5.311215,48.86,55.42
2017-10-25,27.63,197,67.48,73.62,15.26,241.71,741.9,101.02,50.53,5.317824,48.32,55.25
2017-10-26,27.74,182.4,68.32,73.79,15.32,241.72,746.9,101.74,50.77,5.488727,48.655,55.62
2017-10-27,27.8,183.8,68.5,73.87,15.245,241.71,748.3,101.77,51.16,5.380143,48.62,55.87
2017-10-30,27.6,183.5,68.88,73.78,15.215,240.89,737,101.41,50.46,5.501002,48.45,55.85
2017-10-31,27.39,185.95,67.04,73.5,14.98,242.48,734.3,100.61,50,5.49817,47.8,56.14
2017-11-01,27.53,184.1,65.95,74.03,14.95,244.26,732.7,100.92,49.63,5.505723,47.8,56.21
2017-11-02,27.87,185,66.18,74.74,15.01,246.88,737.2,101.59,50.42,5.495337,47.65,56.48
2017-11-03,27.82,183.25,65.76,74.05,14.8,244.4,738.1,101.41,50.02,5.392417,45.7,56.35
2017-11-06,27.75,182,64.96,73.8,14.645,243.49,732.9,100.78,50.14,5.326322,44.03,56.18
2017-11-07,27.18,181.35,64.75,72.71,14.725,239.81,732.9,98.75,49.39,5.306494,44.245,55.05
2017-11-08,26.79,179.45,64.82,72.34,14.26,241.25,738.1,97.64,49.04,5.287609,44.145,54.26
2017-11-09,26.49,179.45,64.62,72.43,14.175,240.79,742.3,97.63,48.82,5.247952,43.9,54
2017-11-10,26.51,179.15,64.76,72.25,14.19,240.15,741.3,97.51,48.76,5.252673,43.735,53.81
2017-11-13,26.4,178.9,64.23,71.99,14.165,240.27,734.1,97.86,48.63,5.226235,43.625,53.72
2017-11-14,26.24,180.7,63.45,71.53,14.09,237.24,736,97.27,48.38,5.154475,43.405,54.04
2017-11-15,26.79,182.4,63.83,71.73,14.18,237.61,735.5,98.19,48.1,5.218682,43.5,53.75
2017-11-16,26.76,185.45,63.79,71.67,14.1,239.37,732.4,98.47,48.6,5.224347,43.38,54.6
2017-11-17,26.62,185,63.15,71.33,14.05,238.02,731.6,98.14,48.7,5.175248,43.285,54.15
2017-11-20,26.74,188.75,62.85,72.05,13.995,238.13,729.5,99.01,49.11,5.191299,43.045,54.05
2017-11-21,26.73,189.2,62.78,72.38,14,238.02,729.6,98.93,49.38,5.162029,42.955,54.52
2017-11-22,26.66,189.2,62.95,72.26,13.91,236.43,738.8,98.64,49.09,5.190355,42.765,54.06
2017-11-24,26.59,189.35,63.64,72.02,14.125,235.95,735.7,98.32,49.06,5.247008,43.515,54.09
2017-11-27,26.59,187.5,63.16,71.39,14.03,235.11,735.6,97.93,49,5.262116,42.9,53.95
2017-11-28,27.64,187.35,63.44,73.7,14.045,239.41,745.3,101.36,50.4,5.288554,43.03,55.57
2017-11-29,28.28,194.25,64.29,75.04,14.18,241.36,743.2,103.73,51.32,5.385808,42.895,56.68
2017-11-30,28.17,193.5,63.58,75.5,14.155,247.64,734,104.52,51.61,5.328211,42.31,56.47
2017-12-01,28.1,189.4,62.85,75.51,14.03,248.95,729.8,104.79,51.95,5.196021,41.96,56.2
2017-12-04,29.06,194.25,64.06,77.1,14.24,250.65,732.9,106.95,52.68,5.265892,42.95,57.39
2017-12-05,28.93,191.7,63.51,76.54,14.08,248.33,731.6,105.72,52.01,5.247952,42.73,58.55
2017-12-06,28.64,191,62.86,75.44,13.865,245.95,724.9,104.93,51.69,5.194132,42.415,58.57
2017-12-07,28.78,191.65,63.14,74.98,14.125,248.56,725.7,104.62,52.35,5.222459,42.95,59.36
2017-12-08,29.05,196.4,65.04,75.71,14.67,250.35,733.2,105.93,52.89,5.315936,43.915,59.31
2017-12-11,28.94,198.6,64.46,75.85,14.61,250.13,751.7,105.62,52.77,5.321601,43.945,58.87
2017-12-12,29.32,200.6,64.83,76.15,14.675,257.68,757.1,106.85,53.85,5.365035,44.53,60.33
2017-12-13,28.84,203.8,64.36,75.14,14.515,255.56,768.8,105.51,53.18,5.339541,44.54,59.4
2017-12-14,28.73,202.7,63.49,73.92,14.335,255.48,756.5,104.66,52.64,5.302717,44.025,59.22
2017-12-15,29.04,202.25,62.92,74.77,14.145,257.17,751.5,106.14,53.1,5.310271,43.195,59.87
2017-12-18,29.48,204.5,63.36,75.67,14.27,260.02,756.1,106.96,53.24,5.354649,43.32,60.92
2017-12-19,29.45,204.2,63.06,74.7,14.27,256.48,756.3,106.51,52.93,5.356537,43.7,60.36
2017-12-20,29.48,203.55,62.83,74.66,14.155,255.18,758.3,106.14,52.51,5.31688,43.37,60.14
2017-12-21,29.82,204.55,63.29,75.82,14.1,261.01,765.8,107.83,52.88,5.398083,43.8,61.61
2017-12-22,29.88,202.15,62.95,75.49,14,258.97,761.6,107.45,52.72,5.281944,43.455,61.55
2017-12-27,29.73,202.65,62.72,74.89,13.9,255.95,763.6,107.22,52.57,5.249841,43.27,60.95
2017-12-28,29.8,203.4,62.6,75.08,13.87,256.5,762.4,107.79,52.65,5.203574,43.09,61.3
2017-12-29,29.52,203.1,62.25,74.41,13.8,254.76,766.9,106.94,52.47,5.173359,43.05,60.67
2018-01-02,29.9,203.2,62.09,74.36,13.97,255.67,765.1,107.95,52.19,5.149754,43.165,61.09
2018-01-03,29.8,203.7,62.64,74.59,14.055,253.29,763.4,108.06,52.33,5.150698,43.37,61.56
2018-01-04,30.19,204.5,63.77,75.51,14.69,256.83,766.1,109.04,53.13,5.32349,44.435,62.33
2018-01-05,30.33,199.18,63.89,75.41,14.665,255.52,763.5,108.34,53.11,5.358426,45.075,62.75
2018-01-08,30.12,200.1,64.5,74.53,14.825,251.81,758,108.5,52.89,5.374477,45.135,62.04
2018-01-09,30.27,201.8,65.43,75.31,14.89,253.94,766.3,109.05,53.3,5.383919,45.175,62.26
2018-01-10,30.55,201.2,66.43,75.65,15.16,254.33,795.5,110.25,53.93,5.514221,46.13,63.12
2018-01-11,30.66,196.1,67,75.56,15.235,255.13,796,110.84,54.2,5.582205,46.57,63.01
2018-01-12,31.19,194.5,67.46,76.84,15.22,257.03,791.7,112.67,55.12,5.58787,46.46,62.55
2018-01-16,31.24,199.4,67.01,77.11,15.26,258.46,793,112.27,54.6,5.608643,46.085,62.5
2018-01-17,31.18,198.52,66.38,77.47,15.195,253.65,792.8,112.99,55.35,5.565209,45.285,63.88
2018-01-18,31.48,199.3,66.63,77.39,15.27,250.97,788.3,113.26,55.84,5.572763,45.13,63.95
2018-01-19,31.72,200.5,66.95,78.3,15.205,256.12,788.4,113.01,57.46,5.599201,45.33,64.22
2018-01-22,31.94,209.2,67.55,78.59,15.44,261.52,784.5,114.33,57.36,5.697399,46,64.73
2018-01-23,31.92,209.2,67.58,78.55,15.325,260.09,785.1,114.21,56.91,5.674738,46.11,64.49
2018-01-24,32.09,208.5,67.18,79.45,15.3,265.68,771.5,115.67,57.24,5.6483,46,65.48
2018-01-25,32.09,210.3,68,79.44,15.455,269.03,768.4,115.7,56.81,5.737056,46.465,65.65
2018-01-26,32.2,210,68.28,80.08,15.42,268.14,770.6,116.32,57.6,5.719116,46.7,65.93
2018-01-29,32.28,207.65,68.35,79.96,15.41,272.48,770.5,116.2,57.45,5.709674,47.2,65.82
2018-01-30,31.88,201.75,67.23,78.62,15.175,268.94,760.6,115.11,56.6,5.600145,46.765,65.28
2018-01-31,32,199.94,66.6,78.48,15.175,267.89,751.1,115.67,56.55,5.649244,46.855,65.78
2018-02-01,32.5,197.34,66.63,79.2,15.22,272.23,750.3,116.87,57.45,5.609587,46.645,65.51
2018-02-02,31.95,195.56,66,77.02,15.035,260.04,750.2,114.28,55.48,5.52744,45.925,64.07
2018-02-05,30.26,193.92,65.38,73.27,14.82,249.11,749.8,108.8,52.55,5.456624,45.32,58.16
2018-02-06,31.2,189.06,63.25,74.82,14.335,258.7,727,112.11,54.33,5.297052,43.91,57.28
2018-02-07,31.25,193.2,64.55,74.99,14.58,257.1,739.3,112.87,54.55,5.411302,44.265,57.54
2018-02-08,29.74,194.1,64.42,71.87,14.35,246.35,733.6,107.88,51.79,5.268725,45.13,55.4
2018-02-09,30.33,192.9,63.2,73.68,14,249.3,731.8,110.04,52.14,5.177136,44.135,56.13
2018-02-12,31.12,193.32,63.37,74.76,14.005,253.16,732.4,111.74,53.43,5.269669,44.525,56.5
2018-02-13,31.18,193,63,75.18,13.965,255.53,734.8,112.43,53.39,5.170527,44.55,58
2018-02-14,32,195.7,63.58,76.71,13.57,262.58,750.1,115.03,55.05,5.187523,45.6,59.55
2018-02-15,32.21,198.5,63.9,77.08,13.595,267.68,752.3,115.51,55.4,5.210184,46.225,60.02
2018-02-16,31.97,200.05,64.65,76.82,13.625,267.62,760.8,114.68,55.14,5.301773,46.52,59.95
2018-02-20,31.93,201.05,65.08,76.46,13.865,264.89,737,114.71,55.06,5.362203,46.255,59.95
2018-02-21,31.87,202.1,64.95,77,13.995,263.4,747.3,115.19,55.1,5.34143,46.405,59.73
2018-02-22,31.69,211,65.1,76.27,14.045,261.43,728.1,114.98,54.86,5.348039,46.68,58.81
2018-02-23,32.03,209.8,64.89,77.08,13.95,266.77,723.4,117.31,56.07,5.337653,46.535,59.17
2018-02-26,32.42,208.5,64.87,77.65,13.97,271.26,721.4,118.77,57.01,5.373533,46.375,59.97
2018-02-27,32.33,212,65.52,76.38,14.175,267.93,719.2,117.36,56.72,5.410358,46.875,59.21
2018-02-28,32.1,213.5,65.37,75.49,14.135,262.93,717.1,115.5,56.02,5.350872,47.12,58.41
2018-03-01,31.48,211.25,64.71,73.66,14.035,256.78,719.8,113.43,54.49,5.293275,46.58,57.31
2018-03-02,31.63,205.3,62.88,73.68,13.7,258.12,705,113.32,54.74,5.17808,45.19,57.41
2018-03-05,32.13,207.2,62.06,74.42,13.55,263.12,702,115.06,55.49,5.197909,45.09,57.59
2018-03-06,32.11,211.35,62.44,74.06,13.735,266.93,700.1,115.16,56.56,5.149754,45.72,57.07
2018-03-07,32.18,210.95,62.49,73.92,13.62,265.35,699.4,114.73,56.88,5.154475,45.93,56.6
2018-03-08,32.2,212.3,62.95,74.11,13.66,266.34,702.8,114.74,56.96,5.164861,46.15,56.72
2018-03-09,32.72,210.75,62.93,76.11,13.63,270.77,705.8,118.04,58.67,5.154475,45.97,58.23
2018-03-12,32.84,211.5,62.88,76.02,13.72,273.38,705.6,117.66,58.91,5.177136,46.06,58.02
2018-03-13,32.36,209.7,62.58,74.91,13.645,268.53,697.8,116.25,58.03,5.14881,45.645,57.56
2018-03-14,32.14,207.4,61.63,73.47,13.49,264.43,690.3,114.95,56.99,5.0525,45.065,56.63
2018-03-15,32.1,207,61.81,73.34,13.555,266.61,699.2,115.24,57.22,5.037392,44.765,56.83
2018-03-16,32.17,209.5,62.45,73.47,13.705,267.6,707.3,115.44,57.51,5.136535,45.185,55.9
2018-03-19,31.98,217,61.73,72.7,13.615,262.53,695.6,114.53,56.95,5.060053,45.58,55.48
2018-03-20,31.98,215.95,61.6,72.92,13.68,263.19,699.1,114.64,57.47,5.065719,45.46,54.9
2018-03-21,31.87,211.45,61.23,73.32,13.585,261.85,694,114.74,57.11,5.024173,45.095,54.79
2018-03-22,30.55,207,60.11,70.31,13.38,252.6,677.9,109.95,54.64,4.919365,44.105,52.53
2018-03-23,29.17,204.35,59.24,67.9,13.165,245.26,666.6,107.01,52.07,4.891039,43.55,50.98
2018-03-26,30.44,205.9,58.88,69.78,13.14,254.88,665.2,110.31,54.3,4.93164,43.26,52.29
2018-03-27,29.52,206.15,59.53,68.28,13.23,247.26,672,108.17,53.15,4.968464,43.86,51.1
2018-03-28,29.39,206,60.02,68.26,13.255,249.37,669.7,108,52.91,4.953357,43.94,51.48
2018-03-29,29.99,206.5,60.17,67.5,13.205,251.86,665.4,109.97,53.96,4.999624,44.16,52.41
2018-04-03,29.59,206.85,59.69,68.48,13.225,250.58,663.6,109.33,53.17,4.93825,43.74,52.08
2018-04-04,29.88,207.4,59.44,69.31,13.14,252.62,662.1,110.99,53.67,4.912756,43.425,52.91
2018-04-05,30.32,212.2,61.1,70.22,13.405,255.81,673.7,111.88,54.86,5.095934,44.63,53.26
2018-04-06,29.63,209.55,60.57,68.6,13.235,249.97,664.8,109.09,53.04,5.039281,44.52,52.23
2018-04-09,29.87,211.2,60.86,69.44,13.185,252.19,670.3,110.4,53.35,5.060998,44.25,52.25
2018-04-10,30.48,214.75,61.31,70.51,13.26,256.57,673.5,112.51,54.14,5.050611,44.205,52.62
2018-04-11,29.9,214.6,60.92,69.89,13.21,252.94,675.6,110.62,52.74,5.026062,43.93,51.93
2018-04-12,30.65,216,61.23,72.13,13.335,259.59,681.6,113.37,53.85,5.044946,44.215,52.7
2018-04-13,29.8,213.35,61.45,71.01,13.385,255.92,685.2,110.3,52.98,5.069496,44.24,50.89
2018-04-16,29.93,213.8,61.54,70.07,13.405,257.88,671.9,110.21,53.4,5.085547,44.43,50.8
2018-04-17,30.04,211.75,61.93,69.74,13.415,253.63,675.5,110.21,53.24,5.103487,44.66,50.57
2018-04-18,29.53,214,62.24,68.98,13.45,254,676.5,109.32,53.26,5.162029,44.97,50.39
2018-04-19,30.18,214.2,62.59,70.28,13.5,254.17,690.7,111.72,54.7,5.197909,45.265,51.54
2018-04-20,30.26,215.5,63.21,70,13.585,251.96,701.2,111.47,54.46,5.200742,45.595,52.56
2018-04-23,30.32,216.35,63.9,69.48,13.715,246.67,707.2,110.93,53.64,5.26306,46,52.61
2018-04-24,30.19,215.4,64,69.12,13.745,242.49,712,110.41,53.07,5.092157,45.805,52.51
2018-04-25,30.14,213,63.5,69.36,13.62,239.23,711.8,109.99,52.04,5.076105,45.745,53.11
2018-04-26,30.07,210,63.24,69.18,13.625,240.09,709.9,110.1,52.2,5.057221,45.54,52.44
2018-04-27,30.15,208.95,63.57,68.99,13.675,239.8,719.6,109.4,51.86,5.019452,45.34,52.36
2018-04-30,29.92,207.25,63.98,68.27,13.635,238.33,725.4,108.78,51.62,5.073272,45.455,51.96
2018-05-02,29.58,205.45,64.35,67.99,13.62,234.05,729.8,107.92,51.7,5.096878,45.415,52.19
2018-05-03,29.2,202.7,63.4,67.94,13.38,233.41,721.3,107.24,51.08,5.038336,44.9,51.54
2018-05-04,29.3,205.6,62.67,67.94,13.43,234.94,714.4,108.43,51.4,5.076105,42.58,52.41
2018-05-08,29.93,206.9,61.96,71,13.405,237,710.6,110.99,53.38,5.083659,42.18,53.19
2018-05-09,30.72,210.95,62.65,71.95,13.44,241.73,719.5,113.41,54.14,5.131814,42.33,53.76
2018-05-10,30.89,213.8,62.75,72.57,13.425,243.44,731.7,114.29,55.04,5.179969,42.545,54.65
2018-05-11,30.92,214.45,62.77,72.86,13.47,242.92,735.8,113.86,55.2,5.210184,42.73,54.45
2018-05-14,31.12,211.9,62.88,72.62,13.41,243.91,733,113.9,55.22,5.198853,42.735,54.48
2018-05-15,31.22,211.6,63.19,72.68,13.565,241.56,738.6,113.03,54.85,5.162029,42.655,54.75
2018-05-16,31.06,208.5,62.27,71.95,13.495,240.96,738.8,113.34,54.97,5.031727,42.02,55.04
2018-05-17,30.81,209,62.18,71.56,13.625,239.1,729.9,112.96,54.87,5.053444,41.745,54.22
2018-05-18,30.26,207.5,61.58,69.96,13.435,237,732.9,111.13,53.92,4.915588,41.535,53.7
2018-05-21,30.55,208.9,61.63,70.43,13.535,237.7,738.9,112.15,54.36,4.880652,41.4,54.54
2018-05-22,30.89,211.1,62.7,71.08,13.26,238,745.7,113.01,54.88,4.964688,41.72,55.26
2018-05-23,30.44,208.8,61.79,70.24,13.095,237.81,739.3,112.49,54.35,4.872154,41.23,56.18
2018-05-24,30.21,205.3,61.24,69.31,12.785,236.1,730.2,111.23,54,4.840051,41.03,54.67
2018-05-25,30.16,206.2,60.54,68.44,12.66,235.01,732.8,110.66,53.01,4.711638,40.64,54.9
2018-05-29,28.96,198.76,57.22,65.71,12.04,227.03,723.2,105.93,49.96,4.364638,39.18,52.95
2018-05-30,29.49,199.18,54.24,66.68,11.885,229.16,725.8,108.35,50.97,4.413265,37.475,54.23
2018-05-31,29.04,197.24,53.06,66.69,11.74,225.88,720.6,107.01,50.14,4.343393,36.855,53.99
2018-06-01,29.4,201.9,53.89,67.28,12.055,228.35,724.8,108.4,51.21,4.487386,37.53,54.69
2018-06-04,29.4,204.55,54.09,67.34,12.155,229.89,731.3,108.45,51.55,4.508159,37.805,54.83
2018-06-05,29.12,197.8,53.12,66.76,11.905,228.34,723.7,107.84,50.78,4.43215,37.29,54.5
2018-06-06,30.04,201.25,53.69,68.23,11.91,232.23,728.2,110.36,51.91,4.511464,37.205,55.58
2018-06-07,30.09,201.15,54.11,68.45,11.985,233.45,732,110.8,52.14,4.501078,37.47,55.63
2018-06-08,30.01,199,53.7,68.47,11.89,233.39,729.9,111.11,51.91,4.43451,37.23,55.68
2018-06-11,30.06,200,54.68,68.11,12.08,234.09,730,110.83,51.78,4.559619,37.82,55.51
2018-06-12,29.9,198.82,54.66,67.61,12.105,232.63,733,110.19,51.32,4.548288,38,55.38
2018-06-13,29.84,197.88,54.51,67.29,12.035,233.83,732.8,109.97,51.6,4.504382,37.525,55.16
2018-06-14,29.5,200.6,54.84,66.16,12.05,233.65,734.6,108.03,51.31,4.51949,37.46,54.74
2018-06-15,29.28,194.54,54.14,66.34,11.825,231.92,722.8,107.9,51.16,4.420347,36.915,54.98
2018-06-18,29.4,194.96,53.95,66.75,11.785,231.39,724.7,108.18,50.77,4.392021,36.555,55.08
2018-06-19,29.26,193,53.75,66.78,11.775,228.32,723.8,107.55,49.92,4.400046,36.485,55.08
2018-06-20,29.24,193.7,53.7,67.38,11.695,227.82,726.9,107.54,49.89,4.462365,36.33,54.48
2018-06-21,29.29,190.2,53.2,67.63,11.635,226.98,708.1,107.51,49.79,4.417514,35.94,54.37
2018-06-22,28.99,194.02,53.92,67.2,11.76,226.02,720.9,105.75,48.89,4.469918,36.22,53.94
2018-06-25,28.48,190.46,52.87,65.75,11.62,221.54,702.3,104.79,47.93,4.336312,35.83,53.96
2018-06-26,28.54,189.06,52.74,66.31,11.53,221.58,708,104.86,47.79,4.352364,35.8,53.43
2018-06-27,28.24,188,52.85,65.46,11.5,220.18,710.4,103.24,47.19,4.326398,35.92,53.28
2018-06-28,28.67,189.92,52.71,66.88,11.4,223.42,709.8,104.93,48.29,4.318844,35.905,53.63
2018-06-29,28.19,189,53.19,66.92,11.435,220.57,710.7,104.2,47.4,4.33584,36.115,55.44
2018-07-02,28.28,185.4,52.94,67.16,11.38,223.26,698.8,105.08,47.72,4.307985,36.045,56.32
2018-07-03,27.78,185.76,53.19,66.06,11.42,220.38,704.2,103.61,47.02,4.355196,36.255,55.56
2018-07-05,27.92,186.6,54.14,66.56,11.535,220.74,704.9,103.72,46.7,4.457644,36.805,55.24
2018-07-06,28.03,186.5,53.86,67.14,11.51,221.79,702.3,104.06,47.09,4.491635,36.72,55.89
2018-07-09,29.05,188.38,53.91,68.94,11.61,227.99,712.6,107.28,48.41,4.532237,36.89,56.77
2018-07-10,28.83,186.48,53.41,68.23,11.56,226.85,707,106.62,48.1,4.485026,36.59,56.62
2018-07-11,28.68,187.46,52.59,67.91,11.36,225.66,700.4,106.39,47.75,4.382578,36.105,56.07
2018-07-12,28.77,189.5,52.4,68.51,11.3,227.22,709.9,106.85,48.02,4.400519,36.015,56.03
2018-07-13,28.55,189.68,52.38,67,11.425,226.41,708.3,106.36,48.08,4.361806,36.17,55.36
2018-07-16,29.78,191.52,52.53,69.46,11.47,231.44,706.8,110.58,48.9,4.372664,36.365,56.99
2018-07-17,30.01,188.36,52.14,69.35,11.465,231.02,707.3,110.5,49.18,4.352364,36.325,56.56
2018-07-18,30.13,188.9,52.07,69.85,11.445,231.24,717.4,111.53,50.56,4.387772,36.485,56.57
2018-07-19,29.67,185.52,51.82,68.99,11.435,229.63,718.1,109.89,49.85,4.392493,36.27,56.33
2018-07-20,30.13,186.78,51.7,69.22,11.43,231.69,715.1,111.28,50.27,4.386827,36.005,56.41
2018-07-23,30.75,186.58,52.12,70.21,11.5,233.76,722,113.35,50.74,4.404768,36.195,58
2018-07-24,30.83,189.34,53.53,71.07,11.63,235.88,731.4,114.15,50.98,4.479833,36.755,58.35
2018-07-25,31.07,188,53.17,71.72,11.57,236.69,723.7,115.18,51.04,4.453867,36.695,58.23
2018-07-26,30.94,189.18,53.84,71.34,11.635,237.11,725.2,114.85,50.99,4.498245,36.845,58.31
2018-07-27,31.06,190.9,54.8,71.69,11.78,237.64,727.8,116.03,51.05,4.549233,37.24,58.63
2018-07-30,31.31,192.96,55.1,72.29,11.9,238.95,725.8,116.73,50.9,4.499661,37.42,58.49
2018-07-31,30.88,193.96,55.67,71.89,12.015,237.43,730.5,114.95,50.56,4.550649,38.11,57.29
2018-08-01,31.25,191.7,55.41,71.93,11.98,236.04,714.1,115.66,50.18,4.487859,37.97,57.65
2018-08-02,31.28,186.54,54.62,71.84,11.95,233.99,704.1,116.15,49.81,4.418931,37.115,58.29
2018-08-03,31.51,188.7,54.42,72.39,12.225,234.09,715.8,117.09,49.91,4.428845,37.335,58.83
2018-08-06,31.52,188.56,54.03,72.4,12.335,235.93,708.6,117.12,49.99,4.418931,37.295,58.89
2018-08-07,31.51,189.36,54.54,72.41,12.49,237.83,716.1,117.55,50.13,4.464725,37.515,58.82
2018-08-08,31.8,193.12,54.4,72.89,12.44,236.37,725.4,117.79,50.12,4.432622,37.5,59.19
2018-08-09,31.6,191.5,54.18,71.98,12.43,233.78,725.8,116.88,49.44,4.4076,37.155,58.44
2018-08-10,31.19,187.64,52.56,70.26,12.175,229.61,721.3,115.73,48.39,4.287213,36.225,58.05
2018-08-13,30.48,184.5,52.01,69.16,12.03,226.86,716.1,113.89,47.35,4.182877,35.855,57.61
2018-08-14,30.79,183.96,51.86,70.01,11.83,229.56,715.6,114.65,47.86,4.172018,35.545,58.07
2018-08-15,30.36,179.8,51.4,68.65,11.732,229.25,705.5,113.7,47.45,4.093648,35.315,57.99
2018-08-16,30.72,182.18,51.4,69.56,11.838,233,702.9,114.77,48.3,4.125752,35.47,58.66
2018-08-17,30.74,182.6,50.99,69.67,11.796,233.38,696.9,114.77,48.37,4.097425,35.235,58.86
2018-08-20,30.87,183.72,51.18,70.53,11.82,235.78,697.1,114.62,48.29,4.106867,35.25,59.03
2018-08-21,31.02,184.4,51.78,71.24,11.91,238.65,692.5,115.32,48.54,4.15455,35.705,58.96
2018-08-22,30.98,185.2,52.07,71.12,12.102,239.34,689.3,114.97,48.6,4.1097,36.04,59.17
2018-08-23,30.84,183.14,52,70.81,12.024,236.34,688.2,114.73,48.13,4.113949,35.94,58.62
2018-08-24,30.89,183.66,51.97,70.67,11.976,235.11,686.2,114.68,48.14,4.107339,36.08,58.69
2018-08-28,31.27,183.7,51.99,72.38,12.004,242.37,690.6,116.14,50,4.11867,35.97,59.07
2018-08-29,31.14,181.44,52,72.53,11.98,241.4,684.9,115.76,49.95,4.121031,36,58.96
2018-08-30,31.01,178.3,51.3,71.46,11.892,239.4,675,115.19,49.3,4.043133,35.605,58.46
2018-08-31,30.93,175.7,50.58,71.24,11.792,237.81,668.9,114.58,48.83,4.048798,35.24,58.48
2018-09-04,31.14,181.02,50.88,71.4,12.08,237.66,677.3,115.15,48.71,4.04691,35.7,58.8
2018-09-05,31.18,178,51.11,71.17,12.274,237.56,670.1,114.59,48.72,4.035107,36.135,58.95
2018-09-06,30.85,176.2,50.99,70.11,12.268,234.52,660.4,114.1,47.93,3.992617,35.9,57.93
2018-09-07,30.86,174.5,50.45,69.64,12.072,233.91,655.1,114.32,48.22,3.944934,35.4,57.4
2018-09-10,30.82,176.8,50.61,69.63,12.186,231.91,653,113.71,47.94,4.016695,35.625,57.46
2018-09-11,30.85,174.74,50.63,69.43,12.154,230.21,650.8,114.43,47.86,4.004892,35.56,57.38
2018-09-12,30.43,172.22,50.6,70.51,12.092,228.15,652.2,113.08,47.48,4.000643,35.165,55.94
2018-09-13,30.14,172.2,51.29,70.15,12.29,228.33,656.2,113.52,47.72,4.029442,35.515,55
2018-09-14,30.37,171.08,51.54,70.54,12.358,229.24,658.4,113.5,48.19,4.044077,35.81,54.73
2018-09-17,30.28,171.14,51.83,70.88,12.488,227.89,655.4,113.84,47.68,4.089399,36.305,54.31
2018-09-18,30.21,169.46,51.89,71.36,12.504,228.89,650.6,114.3,47.85,4.141803,36.36,54.5
2018-09-19,31,173.12,52.96,73.72,12.69,235.58,662.2,117.62,49.1,4.225839,37.16,55.22
2018-09-20,31.19,174.26,54.31,74.79,12.924,237.4,665.7,118.63,49.88,4.299015,37.865,55.55
2018-09-21,31.03,176.5,54.53,74.15,12.986,235.34,680.4,117.85,49.41,4.316955,37.85,54.99
2018-09-24,30.74,175.98,54.58,73.84,12.798,232.9,676,116.72,48.56,4.228671,37.85,54.26
2018-09-25,30.67,175.12,54.68,73.51,12.886,232.5,675.7,116.39,48.28,4.226311,38.07,54.23
2018-09-26,30.13,175.6,54.63,72.45,12.946,228.88,681.3,115.02,47.7,4.234809,38.16,53.16
2018-09-27,29.94,176.68,54.47,72.95,12.948,227.74,682,114.52,47.77,4.231032,38.04,52.82
2018-09-28,29.46,171.78,52.71,71.74,12.386,224.24,669.8,112.84,46.57,4.093648,36.97,52.56
2018-10-01,29.65,172.4,51.99,71.93,12.138,225.33,669.6,113.5,46.63,4.052103,36.595,52.25
2018-10-02,29.58,170.28,51.98,71.8,12.214,226.07,663.5,113.97,46.63,4.021888,36.54,52.13
2018-10-03,30,172.52,52.14,72.36,12.398,227.78,669.1,115.04,47.11,4.095065,36.755,52.65
2018-10-04,30.43,174.3,52.3,72.62,12.67,227.48,671,115.27,47.27,4.108284,37,53.51
2018-10-05,30.23,172.94,51.85,72.42,12.602,225.71,660.8,114.62,46.75,4.074764,36.81,53.19
2018-10-08,30.27,169,51.15,72.59,12.376,225.35,654.5,115.32,47.02,4.090816,36.295,53.67
2018-10-09,29.98,167.76,51.23,71.89,12.47,222.91,655.7,114.52,46.16,4.131417,36.25,53.53
2018-10-10,29.24,171.64,51.47,69.95,12.508,214.89,653.5,111.47,44.62,4.119614,36.65,52.43
2018-10-11,28.36,168,50.19,68.38,12.244,212.97,630.1,108.13,43.49,4.02236,36.07,51.44
2018-10-12,28.46,165,49.915,69.84,12.156,213.87,628.9,106.95,43.43,3.98648,35.66,52.11
2018-10-15,27.92,163.36,49.5,69.21,12.112,215.22,628.3,106.34,43.47,3.994034,35.34,53.24
2018-10-16,28.53,162.84,49.72,69.71,12.132,221.7,624,108.62,45.94,4.060129,35.41,53.73
2018-10-17,28.9,164.96,49.6,69.84,12.16,228.28,624.6,109.83,47.19,4.02236,35.145,54.46
2018-10-18,28.25,165,49.225,68.62,12.116,224.95,618.1,108.09,46.03,3.931957,34.895,53.1
2018-10-19,28.32,163.42,48.725,68.86,11.892,226.96,620.4,107.91,46.42,3.919131,34.45,52.89
2018-10-22,27.38,165.32,48.305,66.59,11.76,221.6,624.1,106.36,45.11,3.895853,34.09,51.65
2018-10-23,27.02,165.76,47.56,65.73,11.546,218.56,606.7,105.25,44.52,3.836473,33.6,51.56
2018-10-24,26.19,170.7,46.46,63.8,11.3,209.18,600.8,103.29,43.49,3.782317,32.705,50.19
2018-10-25,26.59,172.06,47.155,64.97,11.362,214.01,609.4,104.86,44.55,3.866876,32.885,51.86
2018-10-26,26.39,168.06,46.88,64.21,11.172,212.36,605,103.42,43.97,3.820321,32.37,51.25
